org.gradle.api.tasks	AbstractExecTask	getErrorOutput()
org.gradle.api.tasks	AbstractExecTask	getExecutable()
org.gradle.api.tasks	AbstractExecTask	getStandardInput()
org.gradle.api.tasks	AbstractExecTask	getStandardOutput()
org.gradle.api.tasks	AbstractExecTask	getWorkingDir()
org.gradle.api.tasks	AbstractExecTask	isIgnoreExitValue()
org.gradle.api.tasks	Copy	getDestinationDir()
org.gradle.api.tasks	Delete	isFollowSymlinks()
org.gradle.api.tasks	JavaExec	getAllJvmArgs()
org.gradle.api.tasks	JavaExec	getArgs()
org.gradle.api.tasks	JavaExec	getBootstrapClasspath()
org.gradle.api.tasks	JavaExec	getClasspath()
org.gradle.api.tasks	JavaExec	getCommandLine()
org.gradle.api.tasks	JavaExec	getDebug()
org.gradle.api.tasks	JavaExec	getDebugOptions()
org.gradle.api.tasks	JavaExec	getDefaultCharacterEncoding()
org.gradle.api.tasks	JavaExec	getEnableAssertions()
org.gradle.api.tasks	JavaExec	getEnvironment()
org.gradle.api.tasks	JavaExec	getErrorOutput()
org.gradle.api.tasks	JavaExec	getExecutable()
org.gradle.api.tasks	JavaExec	getJavaVersion()
org.gradle.api.tasks	JavaExec	getJvmArgs()
org.gradle.api.tasks	JavaExec	getJvmArgumentProviders()
org.gradle.api.tasks	JavaExec	getMaxHeapSize()
org.gradle.api.tasks	JavaExec	getMinHeapSize()
org.gradle.api.tasks	JavaExec	getModularity()
org.gradle.api.tasks	JavaExec	getStandardInput()
org.gradle.api.tasks	JavaExec	getStandardOutput()
org.gradle.api.tasks	JavaExec	getSystemProperties()
org.gradle.api.tasks	JavaExec	getWorkingDir()
org.gradle.api.tasks	JavaExec	isIgnoreExitValue()
org.gradle.api.tasks	SourceSet	getAnnotationProcessorPath()
org.gradle.api.tasks	SourceSet	getCompileClasspath()
org.gradle.api.tasks	SourceSet	getRuntimeClasspath()
org.gradle.api.tasks	SourceSetOutput	getResourcesDir()
org.gradle.api.tasks	SourceTask	getSource()
org.gradle.api.tasks	Sync	getDestinationDir()
org.gradle.api.tasks	WriteProperties	getComment()
org.gradle.api.tasks	WriteProperties	getEncoding()
org.gradle.api.tasks	WriteProperties	getLineSeparator()
org.gradle.api.tasks	WriteProperties	getOutputFile()
org.gradle.api.tasks	WriteProperties	getProperties()
org.gradle.api.tasks.ant	AntTarget	getBaseDir()
org.gradle.api.tasks.ant	AntTarget	getDescription()
org.gradle.api.tasks.ant	AntTarget	getTarget()
org.gradle.api.tasks.bundling	AbstractArchiveTask	isPreserveFileTimestamps()
org.gradle.api.tasks.bundling	AbstractArchiveTask	isReproducibleFileOrder()
org.gradle.api.tasks.bundling	Tar	getCompression()
org.gradle.api.tasks.bundling	War	getClasspath()
org.gradle.api.tasks.bundling	War	getWebXml()
org.gradle.api.tasks.bundling	Zip	getEntryCompression()
org.gradle.api.tasks.bundling	Zip	getMetadataCharset()
org.gradle.api.tasks.bundling	Zip	isZip64()
org.gradle.api.tasks.compile	AbstractCompile	getClasspath()
org.gradle.api.tasks.compile	AbstractCompile	getSourceCompatibility()
org.gradle.api.tasks.compile	AbstractCompile	getTargetCompatibility()
org.gradle.api.tasks.compile	BaseForkOptions	getJvmArgs()
org.gradle.api.tasks.compile	BaseForkOptions	getMemoryInitialSize()
org.gradle.api.tasks.compile	BaseForkOptions	getMemoryMaximumSize()
org.gradle.api.tasks.compile	CompileOptions	getAllCompilerArgs()
org.gradle.api.tasks.compile	CompileOptions	getAnnotationProcessorPath()
org.gradle.api.tasks.compile	CompileOptions	getBootstrapClasspath()
org.gradle.api.tasks.compile	CompileOptions	getCompilerArgs()
org.gradle.api.tasks.compile	CompileOptions	getDebugOptions()
org.gradle.api.tasks.compile	CompileOptions	getEncoding()
org.gradle.api.tasks.compile	CompileOptions	getExtensionDirs()
org.gradle.api.tasks.compile	CompileOptions	getForkOptions()
org.gradle.api.tasks.compile	CompileOptions	getSourcepath()
org.gradle.api.tasks.compile	CompileOptions	isDebug()
org.gradle.api.tasks.compile	CompileOptions	isDeprecation()
org.gradle.api.tasks.compile	CompileOptions	isFailOnError()
org.gradle.api.tasks.compile	CompileOptions	isFork()
org.gradle.api.tasks.compile	CompileOptions	isIncremental()
org.gradle.api.tasks.compile	CompileOptions	isListFiles()
org.gradle.api.tasks.compile	CompileOptions	isVerbose()
org.gradle.api.tasks.compile	CompileOptions	isWarnings()
org.gradle.api.tasks.compile	DebugOptions	getDebugLevel()
org.gradle.api.tasks.compile	ForkOptions	getExecutable()
org.gradle.api.tasks.compile	ForkOptions	getJavaHome()
org.gradle.api.tasks.compile	GroovyCompile	getClasspath()
org.gradle.api.tasks.compile	GroovyCompile	getGroovyClasspath()
org.gradle.api.tasks.compile	GroovyCompile	getGroovyOptions()
org.gradle.api.tasks.compile	GroovyCompile	getOptions()
org.gradle.api.tasks.compile	GroovyCompile	getSource()
org.gradle.api.tasks.compile	GroovyCompileOptions	getConfigurationScript()
org.gradle.api.tasks.compile	GroovyCompileOptions	getEncoding()
org.gradle.api.tasks.compile	GroovyCompileOptions	getFileExtensions()
org.gradle.api.tasks.compile	GroovyCompileOptions	getForkOptions()
org.gradle.api.tasks.compile	GroovyCompileOptions	getOptimizationOptions()
org.gradle.api.tasks.compile	GroovyCompileOptions	getStubDir()
org.gradle.api.tasks.compile	GroovyCompileOptions	isFailOnError()
org.gradle.api.tasks.compile	GroovyCompileOptions	isFork()
org.gradle.api.tasks.compile	GroovyCompileOptions	isJavaAnnotationProcessing()
org.gradle.api.tasks.compile	GroovyCompileOptions	isKeepStubs()
org.gradle.api.tasks.compile	GroovyCompileOptions	isListFiles()
org.gradle.api.tasks.compile	GroovyCompileOptions	isParameters()
org.gradle.api.tasks.compile	GroovyCompileOptions	isVerbose()
org.gradle.api.tasks.compile	JavaCompile	getClasspath()
org.gradle.api.tasks.compile	JavaCompile	getModularity()
org.gradle.api.tasks.compile	JavaCompile	getOptions()
org.gradle.api.tasks.compile	JavaCompile	getSource()
org.gradle.api.tasks.compile	ProviderAwareCompilerDaemonForkOptions	getAllJvmArgs()
org.gradle.api.tasks.diagnostics	AbstractDependencyReportTask	getConfigurations()
org.gradle.api.tasks.diagnostics	ConventionReportTask	getOutputFile()
org.gradle.api.tasks.diagnostics	ConventionReportTask	getProjects()
org.gradle.api.tasks.diagnostics	DependencyInsightReportTask	getConfiguration()
org.gradle.api.tasks.diagnostics	DependencyInsightReportTask	getDependencySpec()
org.gradle.api.tasks.diagnostics	DependencyInsightReportTask	isShowSinglePathToDependency()
org.gradle.api.tasks.diagnostics	TaskReportTask	getDisplayGroup()
org.gradle.api.tasks.diagnostics	TaskReportTask	getDisplayGroups()
org.gradle.api.tasks.diagnostics	TaskReportTask	isDetail()
org.gradle.api.tasks.javadoc	Groovydoc	getClasspath()
org.gradle.api.tasks.javadoc	Groovydoc	getDestinationDir()
org.gradle.api.tasks.javadoc	Groovydoc	getDocTitle()
org.gradle.api.tasks.javadoc	Groovydoc	getFooter()
org.gradle.api.tasks.javadoc	Groovydoc	getGroovyClasspath()
org.gradle.api.tasks.javadoc	Groovydoc	getHeader()
org.gradle.api.tasks.javadoc	Groovydoc	getLinks()
org.gradle.api.tasks.javadoc	Groovydoc	getSource()
org.gradle.api.tasks.javadoc	Groovydoc	getWindowTitle()
org.gradle.api.tasks.javadoc	Groovydoc	isIncludePrivate()
org.gradle.api.tasks.javadoc	Groovydoc	isNoTimestamp()
org.gradle.api.tasks.javadoc	Groovydoc	isNoVersionStamp()
org.gradle.api.tasks.javadoc	Groovydoc	isUse()
org.gradle.api.tasks.javadoc	Javadoc	getClasspath()
org.gradle.api.tasks.javadoc	Javadoc	getDestinationDir()
org.gradle.api.tasks.javadoc	Javadoc	getExecutable()
org.gradle.api.tasks.javadoc	Javadoc	getMaxMemory()
org.gradle.api.tasks.javadoc	Javadoc	getModularity()
org.gradle.api.tasks.javadoc	Javadoc	getSource()
org.gradle.api.tasks.javadoc	Javadoc	getTitle()
org.gradle.api.tasks.javadoc	Javadoc	isFailOnError()
org.gradle.api.tasks.javadoc	Javadoc	isVerbose()
org.gradle.api.tasks.scala	ScalaCompile	getScalaClasspath()
org.gradle.api.tasks.scala	ScalaCompile	getScalaCompileOptions()
org.gradle.api.tasks.scala	ScalaCompile	getScalaCompileOptions()
org.gradle.api.tasks.scala	ScalaCompile	getScalaCompilerPlugins()
org.gradle.api.tasks.scala	ScalaCompile	getZincClasspath()
org.gradle.api.tasks.scala	ScalaDoc	getClasspath()
org.gradle.api.tasks.scala	ScalaDoc	getDestinationDir()
org.gradle.api.tasks.scala	ScalaDoc	getScalaClasspath()
org.gradle.api.tasks.scala	ScalaDoc	getScalaDocOptions()
org.gradle.api.tasks.scala	ScalaDoc	getSource()
org.gradle.api.tasks.scala	ScalaDoc	getTitle()
org.gradle.api.tasks.scala	ScalaDocOptions	getAdditionalParameters()
org.gradle.api.tasks.scala	ScalaDocOptions	getBottom()
org.gradle.api.tasks.scala	ScalaDocOptions	getDocTitle()
org.gradle.api.tasks.scala	ScalaDocOptions	getFooter()
org.gradle.api.tasks.scala	ScalaDocOptions	getHeader()
org.gradle.api.tasks.scala	ScalaDocOptions	getTop()
org.gradle.api.tasks.scala	ScalaDocOptions	getWindowTitle()
org.gradle.api.tasks.scala	ScalaDocOptions	isDeprecation()
